"likely_id","cc_property_id","attom_id","broker","mls_name","status","date","year_built","StatusPrediction","Confidence","P(status=Active)Individualprobability","P(status=Sale)Individualprobability"
28439528,496453842,148867230,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-04-26 13:28:46",,"Sale",0.8075797798678489,0.19242022013215113,0.8075797798678489
17818360,340803678,166008000,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-03-31 17:51:48",,"Sale",0.8168713434056221,0.18312865659437788,0.8168713434056221
28430438,482880900,167790545,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-09-26 00:00:00",,"Active",0.5663841135655545,0.5663841135655545,0.4336158864344456
22839729,505246608,24657572,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-20 00:00:00",,"Sale",0.542352041211243,0.45764795878875714,0.542352041211243
17053972,284461724,27606066,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-26 11:47:40",,"Sale",0.7514875115828819,0.24851248841711812,0.7514875115828819
22533650,496381755,166683539,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-09-22 00:00:00",,"Sale",0.8721048562650973,0.12789514373490274,0.8721048562650973
17046694,284144777,205139611,"Victor Benjamin","Greater Las Vegas Association of Realtors MLS","Sale","2016-12-13 00:00:00",,"Sale",0.9742944895008792,0.02570551049912088,0.9742944895008792
16969496,278846147,148922364,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-10 00:00:00",,"Sale",0.7049457813891428,0.29505421861085723,0.7049457813891428
20356333,413323476,167824221,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-07-07 00:00:00",,"Sale",0.8928351588451185,0.10716484115488144,0.8928351588451185
16985555,279683228,2629084,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-08 00:00:00",,"Sale",0.7630415105685029,0.2369584894314971,0.7630415105685029
439998,6864113,155523078,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-05-03 00:00:00",,"Sale",0.9209420163962029,0.07905798360379712,0.9209420163962029
486615,7492748,3446776,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-25 00:00:00",,"Sale",0.6619119898133525,0.3380880101866474,0.6619119898133525
28418825,431078322,27453619,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-13 00:00:00",,"Sale",0.568632168731916,0.4313678312680839,0.568632168731916
22537042,496431939,155044453,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-11-03 00:00:00",,"Sale",0.9869389501658424,0.013061049834157437,0.9869389501658424
22537059,496431990,166195712,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-10-16 00:00:00",,"Sale",0.8591838834142419,0.14081611658575807,0.8591838834142419
15522546,204946592,12993319,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-03 11:12:45",,"Active",0.8166137966760617,0.8166137966760617,0.18338620332393835
22119036,485002794,148730505,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-14 17:19:34",,"Sale",0.6822641619742051,0.3177358380257949,0.6822641619742051
16958661,278395628,47783345,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-03 00:00:00",,"Sale",0.6399053961878481,0.36009460381215186,0.6399053961878481
22537963,496445340,35542841,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-24 15:20:06",,"Active",0.6812935184518739,0.6812935184518739,0.3187064815481261
465383,7224182,35463825,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-02 00:00:00",,"Sale",0.6524528206427326,0.3475471793572674,0.6524528206427326
532436,8090948,26832849,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-09-28 00:00:00",,"Sale",0.9798403585947686,0.020159641405231413,0.9798403585947686
448597,6987380,166005410,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-07 11:05:14",,"Active",0.5050505613990162,0.5050505613990162,0.4949494386009839
438147,6839978,41470373,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-09 00:00:00",,"Active",0.5411898728927901,0.5411898728927901,0.45881012710720986
535265,8129945,26847540,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-27 00:00:01",,"Sale",0.7190128010666242,0.28098719893337587,0.7190128010666242
545728,8282111,21805513,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-03 00:00:00",,"Sale",0.7845205907013376,0.21547940929866238,0.7845205907013376
498441,7655207,34049742,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-17 00:00:00",,"Sale",0.6862819160080605,0.31371808399193946,0.6862819160080605
23728171,522548499,252335961,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-08 00:00:00",,"Sale",0.6096294600775626,0.3903705399224374,0.6096294600775626
23224046,513397044,249735431,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-24 00:00:00",,"Sale",0.6155881566358491,0.38441184336415085,0.6155881566358491
28469708,542153142,249722096,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-31 00:00:00",,"Sale",0.6380242319172308,0.36197576808276916,0.6380242319172308
28531485,545469522,,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-16 00:00:00",,"Sale",0.6909427644675591,0.3090572355324409,0.6909427644675591
28385513,359001815,321650251,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-07 08:38:51",,"Sale",0.7212437710985629,0.278756228901437,0.7212437710985629
28385511,359001815,321650251,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-28 00:00:00",,"Sale",0.7212437710985629,0.278756228901437,0.7212437710985629
21780591,480612525,167543234,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-03 00:00:00",,"Sale",0.6072737496581045,0.39272625034189546,0.6072737496581045
21860938,481866222,27608727,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-10 00:00:00",,"Sale",0.6435076761501689,0.35649232384983104,0.6435076761501689
28469680,542147661,167795476,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-11 17:01:31",,"Active",0.6312031282761386,0.6312031282761386,0.36879687172386155
456029,7105394,27519535,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-14 12:17:45",,"Sale",0.6781195538995305,0.3218804461004696,0.6781195538995305
456032,7105394,27519535,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-19 00:00:00",,"Sale",0.9459039923987979,0.05409600760120214,0.9459039923987979
23762893,522955182,249734501,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-05 00:00:00",,"Sale",0.9363065790650881,0.06369342093491183,0.9363065790650881
23762886,522955137,249743824,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-13 00:00:00",,"Sale",0.6144445528619681,0.38555544713803197,0.6144445528619681
22015130,484029372,167563302,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-30 00:00:00",,"Sale",0.9711705610566436,0.028829438943356413,0.9711705610566436
23767733,522995328,249743800,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-07 08:47:46",,"Active",0.6083976801249519,0.6083976801249519,0.39160231987504823
38043788,359034650,35700098,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-06 08:20:15",,"Sale",0.5804556996561078,0.41954430034389234,0.5804556996561078
23080725,510423900,220553674,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-28 00:00:00",,"Sale",0.6228338927667478,0.37716610723325206,0.6228338927667478
28385177,358985993,252402904,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-22 00:00:00",,"Sale",0.643763862025859,0.35623613797414105,0.643763862025859
23768656,522998655,249747347,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-27 00:00:00",,"Sale",0.7211555130607805,0.2788444869392194,0.7211555130607805
16959778,278454989,47575772,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-28 00:00:00",,"Sale",0.9398838870000313,0.0601161129999687,0.9398838870000313
28369979,358368800,165336029,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-02 00:00:00",,"Sale",0.6358373959118652,0.3641626040881349,0.6358373959118652
28510855,544806543,321653520,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-05-31 15:39:36",,"Sale",0.6741854526737264,0.3258145473262735,0.6741854526737264
23781760,523130439,321649119,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-05-02 00:00:00",,"Sale",0.9392727103819429,0.06072728961805696,0.9392727103819429
23792817,523285128,321648802,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-19 18:01:53",,"Sale",0.6696330149376744,0.3303669850623257,0.6696330149376744
544932,8259224,166229271,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-08-31 00:00:00",,"Sale",0.7779367296869811,0.22206327031301895,0.7779367296869811
21727120,477884880,218169892,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-03 00:00:00",,"Sale",0.5546889110825532,0.4453110889174468,0.5546889110825532
21727123,477884880,218169892,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-06-15 00:00:00",,"Sale",0.896812971716036,0.10318702828396398,0.896812971716036
22869110,505773105,166695648,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-24 18:20:28",,"Sale",0.6399053961878481,0.36009460381215186,0.6399053961878481
18449124,351085659,33729457,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-02 00:00:00",,"Active",0.5164562749464667,0.5164562749464667,0.4835437250535332
22538306,496451634,167239910,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-10-23 16:48:27",,"Sale",0.866177099564173,0.133822900435827,0.866177099564173
22215498,486205731,167461276,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-07 00:00:00",,"Active",0.5020481820799628,0.5020481820799628,0.49795181792003723
19130296,375463989,252405872,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-29 10:59:41",,"Sale",0.7256615233790423,0.2743384766209578,0.7256615233790423
440906,6875699,167976156,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-05 00:00:00",,"Active",0.6247750394102474,0.6247750394102474,0.37522496058975263
494127,7581797,41539791,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-11 00:00:00",,"Sale",0.6072737496581045,0.39272625034189546,0.6072737496581045
442586,6899204,12831989,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-22 00:00:00",,"Sale",0.788581479982137,0.21141852001786293,0.788581479982137
21658792,474797754,30019328,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-03 00:00:00",,"Sale",0.7846460018197191,0.21535399818028095,0.7846460018197191
23812780,523474890,252414760,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-30 00:00:00",,"Sale",0.6696330149376744,0.3303669850623257,0.6696330149376744
21781174,480615891,140310726,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-08-04 00:00:00",,"Sale",0.9629165666847205,0.03708343331527961,0.9629165666847205
22840319,505251612,149055877,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-17 00:00:00",,"Sale",0.6149565509979501,0.38504344900204995,0.6149565509979501
22535997,496411923,152795166,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-26 00:00:00",,"Sale",0.5426848103268944,0.4573151896731055,0.5426848103268944
18199201,347638844,34049797,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-15 20:44:52",,"Active",0.7360134903584648,0.7360134903584648,0.26398650964153514
509386,7800383,166687748,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-02 00:00:00",,"Sale",0.5408692982591059,0.4591307017408942,0.5408692982591059
23594225,518828364,252404233,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-18 00:00:00",,"Sale",0.5968558573956345,0.4031441426043656,0.5968558573956345
28480712,543193584,321650246,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-31 00:00:00",,"Sale",0.7212437710985629,0.278756228901437,0.7212437710985629
22117872,484996620,142387593,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-20 00:00:00",,"Sale",0.6222052269609063,0.3777947730390937,0.6222052269609063
491877,7558946,33675117,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-06 00:00:00",,"Sale",0.6912902919673745,0.3087097080326255,0.6912902919673745
535580,8134769,165961366,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-19 00:00:00",,"Active",0.585262084106166,0.585262084106166,0.4147379158938341
22016100,484034742,,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-02 23:45:10",,"Sale",0.636522876253028,0.36347712374697194,0.636522876253028
16957538,278320061,148253780,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-05 00:00:00",,"Active",0.5214312587048585,0.5214312587048585,0.47856874129514143
537580,8154389,166328529,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-13 00:00:00",,"Sale",0.6256315474530493,0.3743684525469506,0.6256315474530493
541054,8205941,24839692,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-02 00:00:00",,"Active",0.573788129730108,0.573788129730108,0.42621187026989205
28511935,544813680,324030720,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-21 00:00:00",,"Sale",0.6802846337951401,0.31971536620485974,0.6802846337951401
23834380,523676358,252410018,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-30 00:00:00",,"Sale",0.5864885918024134,0.4135114081975866,0.5864885918024134
22015666,484032063,167565408,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-06-22 00:00:00",,"Sale",0.8767194946128076,0.12328050538719239,0.8767194946128076
16963791,278646689,166279520,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-27 00:00:00",,"Sale",0.7706910589388939,0.22930894106110608,0.7706910589388939
539050,8178512,15192833,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-04-11 19:03:20",,"Active",0.6869705940016093,0.6869705940016093,0.31302940599839063
21859374,481854615,35713627,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-03 00:00:00",,"Sale",0.7822551497145632,0.21774485028543683,0.7822551497145632
482464,7444433,151707561,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-23 13:29:15",,"Sale",0.6619119898133525,0.3380880101866474,0.6619119898133525
482468,7444433,151707561,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-07 00:00:00",,"Sale",0.8330609312417074,0.16693906875829254,0.8330609312417074
520590,7952141,166208177,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-20 00:00:00",,"Sale",0.6619119898133525,0.3380880101866474,0.6619119898133525
523632,7985030,35613074,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-31 00:00:00",,"Sale",0.6963890001371466,0.30361099986285345,0.6963890001371466
439035,6850001,166123318,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-14 00:00:00",,"Sale",0.5415262488222121,0.4584737511777878,0.5415262488222121
36879078,6850001,166123318,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-13 00:00:00",,"Sale",0.8992724905475906,0.10072750945240933,0.8992724905475906
20095700,406083627,155351179,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-01 00:00:01",,"Active",0.845983248594732,0.845983248594732,0.15401675140526802
20095701,406083627,155351179,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-01 00:00:01",,"Active",0.845983248594732,0.845983248594732,0.15401675140526802
20095707,406083627,155351179,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-28 00:00:00",,"Active",0.624356280860385,0.624356280860385,0.37564371913961514
23847849,523757163,,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-21 00:00:00",,"Sale",0.8938435234204731,0.10615647657952698,0.8938435234204731
23847889,523757244,,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-03-05 20:27:05",,"Sale",0.8003998425748797,0.19960015742512022,0.8003998425748797
23847892,523757244,,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-06-23 00:00:00",,"Sale",0.9350424329823971,0.06495756701760287,0.9350424329823971
28511767,544813299,324029553,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-30 00:00:00",,"Sale",0.6774414068643138,0.32255859313568624,0.6774414068643138
22015229,484029789,141244151,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-11 00:00:00",,"Sale",0.6002005197192362,0.3997994802807639,0.6002005197192362
28510816,544803927,321650244,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-27 15:55:06",,"Sale",0.7186141292140605,0.28138587078593946,0.7186141292140605
21557864,469848933,146030698,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-08 00:00:00",,"Active",0.5087298539435277,0.5087298539435277,0.4912701460564723
513449,7853588,166201331,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-28 00:00:00",,"Sale",0.678966289468542,0.32103371053145796,0.678966289468542
23851016,523765602,252405929,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-15 00:00:00",,"Sale",0.6667414670960795,0.33325853290392043,0.6667414670960795
23851662,523767522,252402962,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-12 17:02:21",,"Sale",0.6278382339688806,0.37216176603111945,0.6278382339688806
23714100,521702625,321650665,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-03 15:08:59",,"Sale",0.5986294373214505,0.4013705626785495,0.5986294373214505
21858129,481845687,23967737,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-16 00:00:00",,"Sale",0.6888882869922165,0.31111171300778345,0.6888882869922165
22869092,505773096,166695647,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-03-04 08:15:15",,"Sale",0.7741424021883841,0.2258575978116158,0.7741424021883841
23859344,523813371,249726964,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-10 11:10:39",,"Sale",0.5882425603463579,0.4117574396536421,0.5882425603463579
23859346,523813371,249726964,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-24 00:00:00",,"Sale",0.7364114362965895,0.2635885637034105,0.7364114362965895
23859317,523813335,249747356,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-02 00:00:00",,"Active",0.7263652406910137,0.7263652406910137,0.2736347593089862
17015532,282120479,22351772,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-12 17:04:44",,"Sale",0.6305746558581512,0.36942534414184885,0.6305746558581512
502731,7715969,142663711,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-06 00:00:00",,"Sale",0.5772613812057656,0.4227386187942344,0.5772613812057656
22321127,490684164,207059858,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-27 00:00:00",,"Sale",0.6180896093302471,0.38191039066975285,0.6180896093302471
23862201,523829043,321649271,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-03 00:00:00",,"Sale",0.800208246960428,0.1997917530395719,0.800208246960428
23793467,523287108,,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-24 00:00:00",,"Sale",0.7572802740271076,0.2427197259728923,0.7572802740271076
23863686,523833084,252420693,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-24 00:00:00",,"Sale",0.6166877514896398,0.38331224851036017,0.6166877514896398
460803,7169324,166692343,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-30 00:00:00",,"Sale",0.8358820483792498,0.16411795162075019,0.8358820483792498
22534896,496395156,50826074,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-13 00:00:00",,"Sale",0.625524908597106,0.37447509140289403,0.625524908597106
527083,8025053,50748824,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-02 00:00:00",,"Sale",0.5244112936605229,0.475588706339477,0.5244112936605229
481568,7435463,42284115,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-23 00:00:00",,"Sale",0.866767580475672,0.13323241952432796,0.866767580475672
532090,8086637,41772608,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-23 00:00:00",,"Sale",0.7491822310071002,0.2508177689928997,0.7491822310071002
21719677,477586704,220553439,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-22 00:00:00",,"Sale",0.6336859980546773,0.36631400194532265,0.6336859980546773
23092141,510702714,,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-16 00:00:00",,"Sale",0.7118363895919416,0.28816361040805843,0.7118363895919416
461805,7182767,3898539,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-16 00:00:00",,"Sale",0.6516630447538868,0.3483369552461132,0.6516630447538868
22537495,496438857,34195246,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-27 00:00:00",,"Sale",0.9355155001266819,0.06448449987331806,0.9355155001266819
524953,7999274,50951447,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-04-26 09:48:06",,"Sale",0.8865071504018791,0.11349284959812088,0.8865071504018791
18363325,349983768,166644994,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-17 00:00:00",,"Sale",0.765623274522291,0.23437672547770907,0.765623274522291
18539914,352079816,2891275,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-04-17 14:51:13",,"Sale",0.843522835435169,0.15647716456483093,0.843522835435169
22537285,496435917,2891274,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-04-17 14:54:53",,"Sale",0.843522835435169,0.15647716456483093,0.843522835435169
524487,7992737,816214,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-29 00:00:00",,"Sale",0.678966289468542,0.32103371053145796,0.678966289468542
38129669,543022203,,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-05-01 09:36:12",,"Sale",0.8721021495255403,0.12789785047445978,0.8721021495255403
482493,7444508,27517439,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-26 00:00:00",,"Sale",0.6574953711369464,0.34250462886305344,0.6574953711369464
465368,7224137,47864916,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-01 18:34:11",,"Active",0.8367069595870676,0.8367069595870676,0.16329304041293233
21859577,481856469,167076358,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-01 00:00:00",,"Active",0.5911876099691772,0.5911876099691772,0.40881239003082287
28508437,544778217,249734566,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-09 00:00:00",,"Sale",0.6612651295522127,0.33873487044778716,0.6612651295522127
481940,7439123,166990816,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-02 00:00:00",,"Active",0.6322732107555122,0.6322732107555122,0.36772678924448793
28507730,544645371,321655001,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-01 00:00:00",,"Sale",0.7186141292140605,0.28138587078593946,0.7186141292140605
23087592,510561903,249204821,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-15 15:07:56",,"Sale",0.6096027410397387,0.39039725896026145,0.6096027410397387
468921,7264028,44544768,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-06 00:00:00",,"Sale",0.557740425588409,0.442259574411591,0.557740425588409
496288,7621493,3538141,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-12 00:00:00",,"Sale",0.678966289468542,0.32103371053145796,0.678966289468542
21936126,482888619,10646316,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-28 00:00:00",,"Sale",0.676011300266444,0.32398869973355604,0.676011300266444
535301,8130659,147038262,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-20 00:00:00",,"Sale",0.6483629374716925,0.3516370625283075,0.6483629374716925
442315,6894923,249743693,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-24 00:00:00",,"Sale",0.7939622377402862,0.2060377622597139,0.7939622377402862
23224516,513399114,249731673,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-27 15:56:47",,"Sale",0.5973741356830788,0.4026258643169212,0.5973741356830788
492235,7563362,166177827,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-06 00:00:00",,"Sale",0.5948285264590433,0.40517147354095684,0.5948285264590433
544938,8259419,166229292,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-04-17 14:28:11",,"Active",0.6142647156640837,0.6142647156640837,0.38573528433591625
21936517,482891655,50983076,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-13 00:00:00",,"Sale",0.8284071755801684,0.17159282441983162,0.8284071755801684
21936511,482891649,51001559,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-12 00:00:00",,"Sale",0.6482691661153513,0.3517308338846487,0.6482691661153513
529513,8052080,,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-08 00:00:00",,"Sale",0.9500582525978226,0.04994174740217749,0.9500582525978226
500415,7681886,4761155,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-16 15:44:19",,"Active",0.7195476711359414,0.7195476711359414,0.2804523288640587
509524,7801622,33859840,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-04 00:00:00",,"Sale",0.7526092172822222,0.24739078271777779,0.7526092172822222
528449,8038907,147495793,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-23 00:00:00",,"Sale",0.7099085722059414,0.2900914277940586,0.7099085722059414
28511932,544813668,324030705,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-06 08:25:01",,"Sale",0.6774414068643138,0.32255859313568624,0.6774414068643138
28511964,544813755,324030832,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-11 09:32:00",,"Sale",0.6774414068643138,0.32255859313568624,0.6774414068643138
22536750,496425270,16059849,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-01-04 00:00:00",,"Sale",0.6779290472073571,0.3220709527926428,0.6779290472073571
528504,8039381,34129597,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-21 00:00:00",,"Sale",0.7268652509004613,0.2731347490995386,0.7268652509004613
474588,7333340,9555250,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-18 00:00:00",,"Sale",0.7118321681192824,0.2881678318807176,0.7118321681192824
21720328,477613212,207061730,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-19 10:18:41",,"Sale",0.6851314883233405,0.31486851167665936,0.6851314883233405
23894766,523957179,252420691,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-23 00:00:00",,"Sale",0.7009135217851569,0.29908647821484313,0.7009135217851569
22538821,496455672,167826317,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-13 09:03:45",,"Active",0.6728690328157491,0.6728690328157491,0.327130967184251
509821,7804298,44613144,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-01-11 00:00:00",,"Sale",0.6012140192536627,0.39878598074633737,0.6012140192536627
520271,7948640,35495900,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-09 00:00:00",,"Sale",0.6431402148291935,0.3568597851708066,0.6431402148291935
28380523,358802900,252409728,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-07 00:00:00",,"Sale",0.6612651295522127,0.33873487044778716,0.6612651295522127
23896969,523962435,321652175,"David Cavalier","North Texas Real Estate Information Systems","Active","2016-12-02 11:04:22",,"Active",0.8319995881315323,0.8319995881315323,0.1680004118684677
19876428,399890994,51003980,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-04-08 16:03:01",,"Sale",0.8314103675398613,0.16858963246013875,0.8314103675398613
542432,8221148,34509192,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-03-10 09:05:43",,"Active",0.663125289764816,0.663125289764816,0.33687471023518395
18255092,348486758,41675327,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-05 00:00:00",,"Sale",0.5353665674116886,0.4646334325883113,0.5353665674116886
508368,7786955,22606492,"David Cavalier","North Texas Real Estate Information Systems","Sale","2016-12-05 00:00:00",,"Sale",0.5660257092232341,0.4339742907767659,0.5660257092232341
