"attom_id","status","date","StatusPrediction","Confidence","P(status=Active)Individualprobability","P(status=Sale)Individualprobability"
166695648,"Active","2017-01-24 18:20:28","Sale",0.6509170096010596,0.34908299039894036,0.6509170096010596
166695648,"Sale","2017-07-18 00:00:00","Sale",0.9560133531039168,0.04398664689608321,0.9560133531039168
33732773,"Sale","2017-03-10 00:00:00","Sale",0.8154257600169551,0.1845742399830449,0.8154257600169551
167714506,"Active","2016-12-19 09:06:08","Sale",0.5883307972161711,0.41166920278382885,0.5883307972161711
252410226,"Active","2016-12-06 08:42:36","Active",0.5873301972704861,0.5873301972704861,0.4126698027295139
252405872,"Active","2016-12-29 10:59:41","Sale",0.5370252559548372,0.46297474404516276,0.5370252559548372
166812134,"Active","2016-12-09 00:00:00","Active",0.6456145284538034,0.6456145284538034,0.35438547154619654
167016246,"Active","2017-01-24 00:00:00","Sale",0.6509170096010596,0.34908299039894036,0.6509170096010596
11939711,"Active","2017-01-13 08:47:34","Active",0.7588250231355304,0.7588250231355304,0.24117497686446965
47639841,"Sale","2016-12-01 00:00:00","Sale",0.9608440127483614,0.0391559872516385,0.9608440127483614
152795166,"Sale","2017-01-26 00:00:00","Sale",0.5740211211207441,0.42597887887925584,0.5740211211207441
167236782,"Sale","2017-05-01 00:00:00","Sale",0.8742233506595903,0.12577664934040977,0.8742233506595903
18837081,"Sale","2016-12-12 00:00:00","Sale",0.6242213340548078,0.37577866594519216,0.6242213340548078
321650246,"Active","2016-12-07 08:45:41","Sale",0.586856277030119,0.4131437229698809,0.586856277030119
24842276,"Active","2016-12-21 21:14:59","Sale",0.6762560485380041,0.3237439514619958,0.6762560485380041
24842276,"Sale","2017-06-09 00:00:00","Sale",0.9054142486015176,0.09458575139848227,0.9054142486015176
142387593,"Sale","2017-01-20 00:00:00","Sale",0.6344872142511933,0.36551278574880663,0.6344872142511933
33675117,"Sale","2017-02-06 00:00:00","Sale",0.6067243979211089,0.39327560207889123,0.6067243979211089
50838726,"Sale","2016-12-14 00:00:00","Sale",0.6573204337057024,0.34267956629429763,0.6573204337057024
166690148,"Sale","2017-02-03 00:00:00","Sale",0.5517165841585703,0.44828341584142967,0.5517165841585703
47797819,"Sale","2016-12-19 00:00:00","Sale",0.6194485836409142,0.38055141635908585,0.6194485836409142
167565409,"Sale","2017-05-05 00:00:00","Sale",0.910563609885191,0.08943639011480903,0.910563609885191
166279520,"Active","2016-12-08 00:00:00","Active",0.5326196390250661,0.5326196390250661,0.4673803609749338
321651315,"Sale","2016-12-15 00:00:00","Sale",0.6130970529697812,0.3869029470302188,0.6130970529697812
3849249,"Active","2017-03-09 00:00:00","Active",0.5358347917743038,0.5358347917743038,0.4641652082256961
166259613,"Sale","2017-08-31 00:00:00","Sale",0.956868153325932,0.043131846674068025,0.956868153325932
,"Sale","2017-03-02 00:00:00","Sale",0.5958839760142077,0.40411602398579227,0.5958839760142077
151707561,"Active","2016-12-23 13:29:15","Sale",0.6519990668483595,0.34800093315164055,0.6519990668483595
140322118,"Active","2016-12-07 16:27:01","Sale",0.5266591764477637,0.4733408235522362,0.5266591764477637
142386453,"Sale","2016-12-30 00:00:00","Sale",0.6180515648305696,0.3819484351694305,0.6180515648305696
155351179,"Active","2016-12-01 00:00:01","Active",0.9000887759812515,0.9000887759812515,0.09991122401874855
34187922,"Sale","2016-12-23 00:00:00","Sale",0.6727382162156428,0.3272617837843572,0.6727382162156428
155351179,"Active","2016-12-01 00:00:01","Active",0.9000887759812515,0.9000887759812515,0.09991122401874855
155351179,"Active","2016-12-01 00:00:01","Active",0.9000887759812515,0.9000887759812515,0.09991122401874855
,"Active","2017-03-05 20:27:48","Sale",0.7760153404699599,0.22398465953004015,0.7760153404699599
324029553,"Sale","2017-05-30 00:00:00","Sale",0.6809444065089854,0.31905559349101464,0.6809444065089854
141244151,"Sale","2017-07-07 00:00:00","Sale",0.9311844573255984,0.06881554267440164,0.9311844573255984
321650244,"Sale","2017-07-26 00:00:00","Sale",0.6281234613876944,0.3718765386123057,0.6281234613876944
167787962,"Sale","2016-12-22 00:00:00","Sale",0.6608830001856898,0.3391169998143103,0.6608830001856898
146030698,"Sale","2017-03-21 00:00:00","Sale",0.869427039436384,0.13057296056361603,0.869427039436384
29389094,"Sale","2017-01-11 00:00:00","Sale",0.6145462251187611,0.3854537748812388,0.6145462251187611
252405929,"Sale","2016-12-15 00:00:00","Sale",0.5723206289079072,0.42767937109209275,0.5723206289079072
252402962,"Active","2016-12-12 17:02:21","Sale",0.5643987867299026,0.4356012132700973,0.5643987867299026
35727257,"Sale","2016-12-13 00:00:00","Sale",0.6498832529129454,0.3501167470870546,0.6498832529129454
23967737,"Sale","2017-02-16 00:00:00","Sale",0.7182966472304261,0.28170335276957403,0.7182966472304261
166269189,"Sale","2016-12-26 00:00:00","Sale",0.7173711074660427,0.28262889253395723,0.7173711074660427
3061772,"Active","2016-12-07 00:00:00","Active",0.539732032770244,0.539732032770244,0.460267967229756
,"Sale","2017-02-24 00:00:00","Sale",0.6513769058032755,0.3486230941967246,0.6513769058032755
166695652,"Sale","2017-03-31 00:00:00","Sale",0.8673065470811184,0.13269345291888152,0.8673065470811184
321649267,"Active","2016-12-29 00:00:00","Sale",0.5723206289079072,0.42767937109209275,0.5723206289079072
249747356,"Active","2016-12-02 00:00:00","Active",0.6063302064368079,0.6063302064368079,0.39366979356319215
22351772,"Sale","2017-02-24 00:00:00","Sale",0.7799906770211459,0.2200093229788541,0.7799906770211459
167238496,"Sale","2017-04-21 00:00:00","Sale",0.7424903700120263,0.2575096299879737,0.7424903700120263
252416915,"Active","2017-01-17 13:22:41","Sale",0.581600476675124,0.418399523324876,0.581600476675124
321649272,"Sale","2016-12-09 00:00:00","Sale",0.5317046124242492,0.4682953875757508,0.5317046124242492
321649271,"Sale","2017-03-03 00:00:00","Sale",0.7699960415321037,0.23000395846789629,0.7699960415321037
165335918,"Active","2016-12-08 13:13:09","Active",0.5747936612656938,0.5747936612656938,0.42520633873430624
166830516,"Active","2017-02-24 13:09:03","Active",0.7711315110269804,0.7711315110269804,0.2288684889730195
249720176,"Sale","2017-06-12 00:00:00","Sale",0.8900908497945919,0.1099091502054081,0.8900908497945919
41609342,"Sale","2016-12-12 00:00:00","Sale",0.7493909566856574,0.2506090433143427,0.7493909566856574
47599190,"Active","2017-01-02 00:00:00","Sale",0.6321364290689234,0.36786357093107647,0.6321364290689234
41658619,"Sale","2016-12-15 00:00:00","Sale",0.7006955775115018,0.2993044224884983,0.7006955775115018
10396703,"Active","2017-01-10 13:05:24","Sale",0.6053820874218094,0.3946179125781907,0.6053820874218094
252249311,"Sale","2017-02-13 00:00:00","Sale",0.6777614914558133,0.3222385085441867,0.6777614914558133
252393286,"Sale","2016-12-09 00:00:00","Sale",0.5691840161351555,0.43081598386484443,0.5691840161351555
,"Sale","2016-12-13 00:00:00","Sale",0.6243733805830827,0.37562661941691733,0.6243733805830827
42284115,"Active","2016-12-20 00:00:00","Sale",0.7173711074660427,0.28262889253395723,0.7173711074660427
42284115,"Sale","2017-03-23 00:00:00","Sale",0.8811741793903212,0.11882582060967878,0.8811741793903212
36827234,"Active","2017-01-30 18:49:26","Sale",0.6727382162156428,0.3272617837843572,0.6727382162156428
153693396,"Sale","2017-02-06 00:00:00","Sale",0.6468057718980219,0.3531942281019781,0.6468057718980219
3898539,"Sale","2016-12-16 00:00:00","Sale",0.6074462020348628,0.3925537979651372,0.6074462020348628
34195246,"Sale","2017-04-27 00:00:00","Sale",0.9046496634581068,0.09535033654189311,0.9046496634581068
4624359,"Active","2017-03-05 00:00:00","Active",0.5989531947163262,0.5989531947163262,0.4010468052836738
166233772,"Active","2017-03-08 00:00:00","Sale",0.7748313366724696,0.22516866332753033,0.7748313366724696
,"Sale","2017-01-27 00:00:00","Sale",0.6425016849030238,0.35749831509697605,0.6425016849030238
,"Active","2017-05-01 09:36:12","Sale",0.8648856896192746,0.13511431038072536,0.8648856896192746
165484080,"Sale","2016-12-16 00:00:00","Sale",0.6786333079011457,0.32136669209885416,0.6786333079011457
35831273,"Active","2016-12-16 00:00:00","Sale",0.7114625896023413,0.2885374103976587,0.7114625896023413
714991,"Sale","2017-02-24 00:00:00","Sale",0.8245883084886665,0.17541169151133357,0.8245883084886665
167076358,"Sale","2016-12-01 00:00:00","Active",0.5620921308900816,0.5620921308900816,0.43790786910991847
753852,"Sale","2016-12-13 00:00:00","Sale",0.646805809435869,0.35319419056413104,0.646805809435869
41469099,"Active","2016-12-02 00:00:00","Active",0.6188761418017017,0.6188761418017017,0.3811238581982983
47816091,"Active","2017-02-03 10:02:17","Sale",0.6568927902889563,0.34310720971104375,0.6568927902889563
3538141,"Sale","2016-12-12 00:00:00","Sale",0.6519990668483595,0.34800093315164055,0.6519990668483595
11493566,"Sale","2017-01-18 00:00:00","Sale",0.9256119426595869,0.07438805734041304,0.9256119426595869
321649709,"Sale","2017-03-17 00:00:00","Sale",0.8369280380228137,0.16307196197718626,0.8369280380228137
147038262,"Sale","2016-12-20 00:00:00","Sale",0.6573204337057024,0.34267956629429763,0.6573204337057024
166229292,"Active","2017-04-17 14:28:11","Active",0.5408267860333859,0.5408267860333859,0.4591732139666142
50983076,"Active","2017-02-20 00:00:00","Sale",0.732968322346854,0.267031677653146,0.732968322346854
,"Sale","2017-05-08 00:00:00","Sale",0.9263627183218638,0.07363728167813613,0.9263627183218638
50975745,"Sale","2016-12-28 00:00:00","Sale",0.6488400228712624,0.35115997712873764,0.6488400228712624
249735584,"Sale","2017-04-27 00:00:00","Sale",0.8609541980141274,0.13904580198587263,0.8609541980141274
34521112,"Sale","2017-01-04 00:00:00","Sale",0.7422079115861201,0.2577920884138799,0.7422079115861201
142445692,"Sale","2017-02-28 00:00:00","Sale",0.8382567888247282,0.16174321117527185,0.8382567888247282
166310489,"Active","2017-04-17 00:00:00","Active",0.5408267860333859,0.5408267860333859,0.4591732139666142
34129289,"Sale","2016-12-27 00:00:00","Sale",0.6321364290689234,0.36786357093107647,0.6321364290689234
34212741,"Sale","2017-05-05 00:00:00","Sale",0.9155192512753946,0.08448074872460537,0.9155192512753946
25488136,"Sale","2017-01-27 00:00:00","Sale",0.7422079115861201,0.2577920884138799,0.7422079115861201
143254310,"Sale","2016-12-29 00:00:00","Sale",0.6382067495048562,0.3617932504951437,0.6382067495048562
239787210,"Sale","2016-12-20 00:00:00","Sale",0.574157594028886,0.425842405971114,0.574157594028886
324030705,"Active","2016-12-06 08:25:01","Sale",0.6966196208220001,0.3033803791779999,0.6966196208220001
321649152,"Sale","2016-12-27 00:00:00","Sale",0.592502122164484,0.40749787783551594,0.592502122164484
9555250,"Sale","2017-01-04 00:00:00","Sale",0.6820864941813619,0.317913505818638,0.6820864941813619
,"Sale","2017-08-23 00:00:00","Sale",0.9291060512880477,0.0708939487119523,0.9291060512880477
144253515,"Active","2017-05-05 11:51:03","Sale",0.5459309217686316,0.45406907823136844,0.5459309217686316
36843502,"Active","2017-01-10 00:00:01","Sale",0.6496571115459572,0.3503428884540428,0.6496571115459572
321652652,"Active","2016-12-01 00:00:00","Active",0.8304610484125193,0.8304610484125193,0.16953895158748059
321652652,"Sale","2017-02-22 00:00:00","Sale",0.7312627665245509,0.26873723347544914,0.7312627665245509
53930430,"Sale","2016-12-02 00:00:00","Active",0.7907442922061224,0.7907442922061224,0.20925570779387764
51003980,"Active","2017-04-08 16:03:01","Sale",0.8576973230871764,0.14230267691282367,0.8576973230871764
51003980,"Sale","2017-05-25 00:00:00","Sale",0.92815943573766,0.07184056426233994,0.92815943573766
167243332,"Sale","2016-12-30 00:00:00","Sale",0.6519990668483595,0.34800093315164055,0.6519990668483595
22606492,"Sale","2016-12-05 00:00:00","Sale",0.5699314677145464,0.43006853228545366,0.5699314677145464
3166975,"Sale","2017-01-09 00:00:00","Sale",0.6321364290689234,0.36786357093107647,0.6321364290689234
249722093,"Sale","2017-04-05 00:00:00","Sale",0.8331644878182639,0.16683551218173606,0.8331644878182639
166208243,"Active","2017-01-31 11:15:25","Sale",0.6727382162156428,0.3272617837843572,0.6727382162156428
165976368,"Sale","2017-02-10 00:00:00","Sale",0.6935298982772261,0.30647010172277384,0.6935298982772261
27577807,"Active","2016-12-10 00:00:00","Sale",0.5805616815803516,0.41943831841964835,0.5805616815803516
2888702,"Active","2017-02-13 00:00:00","Sale",0.6928507707814555,0.30714922921854443,0.6928507707814555
167095878,"Sale","2016-12-30 00:00:00","Sale",0.6519990668483595,0.34800093315164055,0.6519990668483595
148862422,"Sale","2016-12-16 00:00:00","Sale",0.674785953854683,0.3252140461453169,0.674785953854683
324030641,"Active","2017-01-10 16:51:00","Sale",0.6966196208220001,0.3033803791779999,0.6966196208220001
164809049,"Sale","2017-07-10 00:00:00","Sale",0.9537513561390303,0.04624864386096971,0.9537513561390303
249721981,"Sale","2016-12-15 00:00:00","Sale",0.6674959716972421,0.3325040283027581,0.6674959716972421
166005150,"Active","2017-03-01 00:00:01","Sale",0.7820515678146589,0.21794843218534116,0.7820515678146589
166821244,"Sale","2017-04-13 00:00:00","Sale",0.8672383489603903,0.1327616510396098,0.8672383489603903
165975462,"Active","2017-01-04 14:58:54","Sale",0.6321364290689234,0.36786357093107647,0.6321364290689234
35576416,"Sale","2017-02-24 00:00:00","Sale",0.8225464526255077,0.17745354737449234,0.8225464526255077
47846729,"Sale","2016-12-01 00:00:00","Active",0.773921482110151,0.773921482110151,0.226078517889849
33996757,"Sale","2017-03-15 00:00:00","Sale",0.8807541727015162,0.11924582729848365,0.8807541727015162
50946217,"Sale","2017-01-06 00:00:00","Sale",0.629848563877919,0.37015143612208107,0.629848563877919
166738804,"Sale","2016-12-09 00:00:00","Sale",0.6452657830776387,0.35473421692236123,0.6452657830776387
12105035,"Sale","2017-01-20 00:00:00","Sale",0.5739773821807129,0.42602261781928713,0.5739773821807129
165388398,"Active","2017-02-10 00:00:00","Active",0.7487059594113814,0.7487059594113814,0.25129404058861865
27649107,"Sale","2017-02-07 00:00:00","Sale",0.6834479284351626,0.31655207156483745,0.6834479284351626
167235962,"Active","2016-12-29 10:47:49","Sale",0.6519990668483595,0.34800093315164055,0.6519990668483595
34554588,"Active","2017-01-01 16:29:53","Sale",0.6106103211285133,0.38938967887148684,0.6106103211285133
166212901,"Sale","2017-07-05 00:00:00","Sale",0.9175425312606919,0.08245746873930812,0.9175425312606919
166835898,"Sale","2017-06-23 00:00:00","Sale",0.8942225430854833,0.1057774569145166,0.8942225430854833
8902277,"Active","2016-12-10 19:52:20","Sale",0.7017314099470728,0.2982685900529271,0.7017314099470728
143586194,"Sale","2017-05-31 00:00:00","Sale",0.9284888710932487,0.0715111289067513,0.9284888710932487
252416903,"Sale","2017-02-28 00:00:00","Sale",0.7710174078809844,0.22898259211901553,0.7710174078809844
9970664,"Active","2016-12-20 00:00:00","Sale",0.6519990668483595,0.34800093315164055,0.6519990668483595
321653692,"Sale","2016-12-19 00:00:00","Sale",0.6966196208220001,0.3033803791779999,0.6966196208220001
35990550,"Active","2017-04-19 17:14:32","Active",0.5144858101802864,0.5144858101802864,0.48551418981971356
2888875,"Sale","2016-12-09 00:00:00","Sale",0.5968833708433438,0.40311662915665636,0.5968833708433438
167548857,"Active","2016-12-12 21:40:44","Sale",0.6122607810476982,0.38773921895230185,0.6122607810476982
5216580,"Sale","2016-12-30 00:00:00","Sale",0.6820864941813619,0.317913505818638,0.6820864941813619
324026434,"Active","2017-01-03 15:10:13","Sale",0.6966196208220001,0.3033803791779999,0.6966196208220001
324026422,"Sale","2016-12-08 00:00:00","Sale",0.7042116368323285,0.29578836316767154,0.7042116368323285
166696657,"Sale","2017-01-11 00:00:00","Sale",0.7064642677906238,0.29353573220937623,0.7064642677906238
166115925,"Active","2016-12-01 00:00:01","Active",0.6248279361663217,0.6248279361663217,0.3751720638336783
2893176,"Sale","2017-02-28 00:00:00","Sale",0.7696869134492816,0.23031308655071847,0.7696869134492816
27614965,"Sale","2017-01-17 00:00:00","Sale",0.649924224254508,0.35007577574549203,0.649924224254508
50982099,"Active","2016-12-22 00:00:00","Sale",0.6843010937386436,0.31569890626135644,0.6843010937386436
50982099,"Sale","2017-01-24 00:00:00","Sale",0.7040187229530569,0.29598127704694305,0.7040187229530569
41623561,"Active","2017-02-27 00:00:00","Active",0.7177548804409406,0.7177548804409406,0.2822451195590595
324030648,"Sale","2017-02-09 00:00:00","Sale",0.6966196208220001,0.3033803791779999,0.6966196208220001
166821218,"Sale","2016-12-21 00:00:00","Sale",0.6947354131924256,0.3052645868075744,0.6947354131924256
151504585,"Sale","2017-03-30 00:00:00","Sale",0.8979284637237375,0.10207153627626253,0.8979284637237375
,"Sale","2017-01-03 00:00:00","Sale",0.6048027520742901,0.39519724792571,0.6048027520742901
34507253,"Active","2017-01-30 00:00:00","Sale",0.6623053081820363,0.3376946918179638,0.6623053081820363
252404537,"Sale","2016-12-16 00:00:00","Sale",0.5948917784890199,0.4051082215109803,0.5948917784890199
324032078,"Active","2017-01-10 16:50:37","Sale",0.6966196208220001,0.3033803791779999,0.6966196208220001
166994086,"Sale","2017-01-31 00:00:00","Sale",0.6545250850327282,0.3454749149672718,0.6545250850327282
205865762,"Active","2017-01-25 00:00:00","Sale",0.6593702356722546,0.34062976432774533,0.6593702356722546
205865762,"Sale","2017-02-22 00:00:00","Sale",0.7704329517682236,0.22956704823177645,0.7704329517682236
239787191,"Active","2017-01-29 16:18:43","Sale",0.5967001125854727,0.4032998874145272,0.5967001125854727
324028265,"Sale","2017-04-28 00:00:00","Sale",0.6966196208220001,0.3033803791779999,0.6966196208220001
167565417,"Sale","2016-12-29 00:00:00","Sale",0.6211380977098947,0.3788619022901052,0.6211380977098947
44689045,"Sale","2017-05-25 00:00:00","Sale",0.925235266052284,0.07476473394771595,0.925235266052284
143394943,"Sale","2016-12-28 00:00:00","Sale",0.6488400228712624,0.35115997712873764,0.6488400228712624
167223577,"Active","2017-01-19 16:12:27","Sale",0.6801710115915545,0.31982898840844554,0.6801710115915545
167223577,"Sale","2017-06-20 00:00:00","Sale",0.8990189415194811,0.1009810584805189,0.8990189415194811
35576963,"Sale","2016-12-09 00:00:00","Sale",0.6286822329509333,0.3713177670490667,0.6286822329509333
47794377,"Sale","2016-12-02 00:00:00","Sale",0.5266591764477637,0.4733408235522362,0.5266591764477637
167230307,"Sale","2017-01-30 00:00:00","Sale",0.7486524018519044,0.25134759814809554,0.7486524018519044
47656372,"Sale","2016-12-12 00:00:00","Sale",0.6545251221883633,0.34547487781163666,0.6545251221883633
167543612,"Sale","2017-01-17 00:00:00","Sale",0.6681167150646039,0.33188328493539604,0.6681167150646039
166274886,"Active","2016-12-08 18:01:17","Sale",0.5266591764477637,0.4733408235522362,0.5266591764477637
35591057,"Active","2016-12-23 00:00:00","Sale",0.7198644195291565,0.28013558047084347,0.7198644195291565
35591057,"Sale","2017-02-03 00:00:00","Sale",0.7978156799263271,0.20218432007367285,0.7978156799263271
166247150,"Active","2016-12-14 10:17:25","Sale",0.6545251221883633,0.34547487781163666,0.6545251221883633
53170017,"Sale","2017-02-28 00:00:00","Sale",0.7304751546943172,0.26952484530568277,0.7304751546943172
324026372,"Active","2016-12-09 08:36:46","Sale",0.6966196208220001,0.3033803791779999,0.6966196208220001
166692029,"Sale","2017-11-13 00:00:00","Sale",0.9902988555120167,0.009701144487983296,0.9902988555120167
5216637,"Sale","2016-12-28 00:00:00","Sale",0.6821942117043432,0.31780578829565675,0.6821942117043432
166007270,"Sale","2017-02-10 00:00:00","Sale",0.7237242138620121,0.27627578613798787,0.7237242138620121
34176714,"Active","2016-12-19 12:26:04","Sale",0.7145456798420305,0.28545432015796945,0.7145456798420305
252409869,"Sale","2017-04-14 00:00:00","Sale",0.8434340580794385,0.15656594192056147,0.8434340580794385
148621009,"Active","2016-12-13 08:01:13","Sale",0.6329235471747612,0.3670764528252389,0.6329235471747612
148621009,"Sale","2017-03-06 00:00:00","Sale",0.7943480786979243,0.2056519213020757,0.7943480786979243
166150581,"Active","2017-02-10 12:42:30","Sale",0.7007005617847487,0.2992994382152513,0.7007005617847487
8173559,"Active","2016-12-29 15:44:01","Sale",0.6765450443951908,0.32345495560480914,0.6765450443951908
35620699,"Active","2016-12-01 15:15:31","Active",0.6767359203037713,0.6767359203037713,0.3232640796962286
35595856,"Sale","2017-01-31 00:00:00","Sale",0.7045799051954912,0.2954200948045089,0.7045799051954912
167220589,"Sale","2016-12-30 00:00:00","Sale",0.6399979051930992,0.36000209480690076,0.6399979051930992
167161698,"Active","2017-01-05 16:41:19","Sale",0.6731107953209168,0.3268892046790831,0.6731107953209168
324030722,"Active","2016-12-06 08:21:02","Sale",0.6634415990289249,0.3365584009710753,0.6634415990289249
167235073,"Sale","2017-01-31 00:00:00","Sale",0.6801710115915545,0.31982898840844554,0.6801710115915545
18600985,"Sale","2016-12-14 00:00:00","Sale",0.6957227858231043,0.3042772141768956,0.6957227858231043
27524333,"Active","2016-12-08 16:19:19","Sale",0.5266591764477637,0.4733408235522362,0.5266591764477637
153695370,"Sale","2016-12-16 00:00:00","Sale",0.5707958284774917,0.4292041715225085,0.5707958284774917
167162555,"Sale","2017-03-10 00:00:00","Sale",0.7046522095567507,0.2953477904432492,0.7046522095567507
165034036,"Sale","2017-05-26 00:00:00","Sale",0.6145060906843589,0.38549390931564104,0.6145060906843589
321649850,"Sale","2016-12-15 00:00:00","Sale",0.6004730366187946,0.39952696338120536,0.6004730366187946
164712653,"Sale","2017-02-24 00:00:00","Sale",0.7571208316995004,0.2428791683004996,0.7571208316995004
144675704,"Sale","2016-12-01 00:00:00","Active",0.5500639297388615,0.5500639297388615,0.4499360702611384
41680933,"Active","2016-12-12 00:00:00","Sale",0.7128149189793981,0.2871850810206019,0.7128149189793981
41646783,"Active","2017-08-30 00:00:00","Sale",0.6063813711461257,0.39361862885387444,0.6063813711461257
47865433,"Sale","2017-07-28 00:00:00","Sale",0.9683834417672765,0.03161655823272346,0.9683834417672765
147131392,"Sale","2016-12-12 00:00:00","Sale",0.7170375504644534,0.28296244953554656,0.7170375504644534
155433069,"Sale","2017-03-15 00:00:00","Sale",0.6975473541164373,0.3024526458835627,0.6975473541164373
34099838,"Sale","2017-02-21 00:00:00","Sale",0.763649199664956,0.236350800335044,0.763649199664956
